seq_idx,header,seq_length,mean_perp,sd_perp,min_perp,n_regions,total_region_bp,pct_seq_in_regions,best_mean_residual
4233,FP001555 MIA3_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1239,1.4244,1.0,1,50,0.83,-0.36847
4234,FP011147 KIF26A_1            :+U  EU:NC; range -3000 to  3000.,6001,5.9741,1.4218,1.9813,0,0,0.0,
4235,FP013835 CTXN1_1             :+U  EU:NC; range -3000 to  3000.,6001,5.8327,1.4803,1.0,1,153,2.55,-0.25423
4236,FP002368 FIGN_1              :+U  EU:NC; range -3000 to  3000.,6001,5.8286,1.5261,1.0,1,74,1.23,-0.07848
4237,FP010787 PPP2R3C_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1279,1.51,1.0,1,50,0.83,-0.3864
4238,FP001423 RABIF_1             :+U  EU:NC; range -3000 to  3000.,6001,6.089,1.5096,1.0,1,50,0.83,-0.24699
4239,FP007156 SQLE_1              :+U  EU:NC; range -3000 to  3000.,6001,6.155,1.4606,1.0,0,0,0.0,
4240,FP015761 PRR5_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1096,1.4223,1.0,1,191,3.18,-0.10922
4241,FP002316 ACVR2A_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0309,1.5091,1.0,1,89,1.48,-0.377
4242,FP014382 TEX101_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2312,1.4716,1.0,0,0,0.0,
4243,FP012633 CCDC144A_1          :+U  EU:NC; range -3000 to  3000.,6001,6.1963,1.4621,1.0,2,100,1.67,-0.29864
4244,FP011145 TDRD9_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0905,1.4693,1.0,0,0,0.0,
4245,FP010530 SETDB2_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0861,1.4819,1.0,1,50,0.83,-0.91497
4246,FP008720 IGSF22_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2102,1.4246,1.0,1,87,1.45,-0.38348
4247,FP007074 COX6C_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2453,1.4154,1.9813,1,53,0.88,-0.24203
4248,FP012292 ZFP1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0342,1.5274,1.0,0,0,0.0,
4249,FP012221 DPEP2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2439,1.459,1.0,1,205,3.42,-0.06657
4250,FP015668 CSNK1E_1            :+U  EU:NC; range -3000 to  3000.,6001,5.844,1.513,1.0,2,140,2.33,-0.17659
4251,FP013396 B3GNTL1_1           :+U  EU:NC; range -3000 to  3000.,6001,5.9841,1.4843,1.0,1,50,0.83,-1.10107
4252,FP011174 TUBGCP5_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1374,1.4427,1.0,1,50,0.83,-0.51811
4253,FP013677 C19orf25_1          :+U  EU:NC; range -3000 to  3000.,6001,5.9284,1.5712,1.0,1,182,3.03,-0.11159
4254,FP001141 FCRL4_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1601,1.4337,1.0,2,109,1.82,-0.14655
4255,FP012980 CCDC43_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2901,1.4564,1.0,2,156,2.6,-0.31621
4256,FP006812 NEFL_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0662,1.4956,1.0,1,134,2.23,-0.09952
4257,FP004579 POLK_1              :+U  EU:NC; range -3000 to  3000.,6001,6.117,1.4346,1.0,0,0,0.0,
4258,FP011364 ONECUT1_1           :+U  EU:NC; range -3000 to  3000.,6001,6.0381,1.4539,1.0,0,0,0.0,
4259,FP009319 POU2AF1_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1772,1.4081,1.0,0,0,0.0,
4260,FP000251 NCMAP_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1016,1.4642,1.0,2,105,1.75,-0.61983
4261,FP006575 TMEM213_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1915,1.4619,1.0,3,154,2.57,-0.37703
4262,FP009383 CD3D_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2843,1.4196,1.0,3,164,2.73,-0.63702
4263,FP002922 CTDSPL_1            :+U  EU:NC; range -3000 to  3000.,6001,5.8941,1.4681,1.0,2,221,3.68,-0.27657
4264,FP004176 BBS12_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0769,1.5035,1.0,1,74,1.23,-0.09234
4265,FP002395 SSB_1               :+U  EU:NC; range -3000 to  3000.,6001,6.1319,1.4954,1.0,0,0,0.0,
4266,FP006739 XKR6_1              :+U  EU:NC; range -3000 to  3000.,6001,5.9767,1.4717,1.0,1,168,2.8,-0.27011
4267,FP004080 RAP1GDS1_1          :+U  EU:NC; range -3000 to  3000.,6001,6.0836,1.4578,1.4174,2,216,3.6,-0.32669
4268,FP003368 SLC41A3_1           :+U  EU:NC; range -3000 to  3000.,6001,5.9903,1.4991,1.0,1,50,0.83,-0.92961
4269,FP008554 EPS8L2_1            :+U  EU:NC; range -3000 to  3000.,6001,5.9932,1.4141,1.9813,1,63,1.05,-0.34803
4270,FP012368 MVD_1               :+U  EU:NC; range -3000 to  3000.,6001,6.0143,1.577,1.0,0,0,0.0,
4271,FP011560 TMED3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2825,1.431,1.0,2,100,1.67,-0.69568
4272,FP001418 LGR6_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1992,1.3946,1.9813,1,52,0.87,-0.42186
4273,FP015947 NDP_1               :+U  EU:NC; range -3000 to  3000.,6001,6.1921,1.4253,1.4174,1,65,1.08,-0.70748
4274,FP014375 PSG7_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0494,1.474,1.9813,0,0,0.0,
4275,FP005342 NOTCH4_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1526,1.4334,1.0,1,117,1.95,-0.22747
4276,FP013652 R3HDM4_1            :+U  EU:NC; range -3000 to  3000.,6001,5.815,1.6402,1.0,2,150,2.5,-0.34468
4277,FP011599 AKAP13_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0768,1.598,1.0,0,0,0.0,
4278,FP003428 AMOTL2_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1147,1.4458,1.4174,1,50,0.83,-0.88729
4279,FP000204 CDA_1               :+U  EU:NC; range -3000 to  3000.,6001,6.1704,1.4522,1.0,0,0,0.0,
4280,FP016260 UBE2A_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1063,1.5436,1.0,1,50,0.83,-0.61411
4281,FP013105 MRPS23_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2258,1.5088,1.0,0,0,0.0,
4282,FP011397 FOXB1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0548,1.4548,1.0,1,145,2.42,-0.21157
4283,FP010434 GSX1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0024,1.4014,1.0,0,0,0.0,
4284,FP003542 IL12A_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1888,1.3643,1.9813,2,144,2.4,-0.25746
4285,FP000284 HMGN2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0183,1.4396,1.0,1,50,0.83,-1.20541
4286,FP012260 VAC14_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2795,1.3749,1.0,2,131,2.18,-0.48723
4287,FP007005 ZNF704_1            :+U  EU:NC; range -3000 to  3000.,6001,5.9515,1.4661,1.0,1,50,0.83,-0.83033
4288,FP005225 ZNF184_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1993,1.5109,1.0,2,166,2.77,-0.41869
4289,FP003639 TBCCD1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1811,1.5005,1.0,1,200,3.33,-0.07841
4290,FP013718 TLE2_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0277,1.5804,1.0,2,136,2.27,-0.898
4291,FP004399 CTNND2_1            :+U  EU:NC; range -3000 to  3000.,6001,5.9471,1.4636,1.0,1,124,2.07,-0.09621
4292,FP016443 MPP1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2544,1.3442,1.0,2,193,3.22,-0.34699
4293,FP004163 PRDM5_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0355,1.4711,1.0,2,184,3.07,-0.6356
4294,FP002856 RBSN_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1372,1.505,1.0,2,110,1.83,-0.98036
4295,FP010073 OSBPL8_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1786,1.4548,1.0,1,160,2.67,-0.16797
4296,FP005312 SAPCD1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1488,1.3476,1.0,2,105,1.75,-0.60606
4297,FP013054 PHB_1               :+U  EU:NC; range -3000 to  3000.,6001,6.158,1.4791,1.0,1,50,0.83,-0.7196
4298,FP006050 MPP6_1              :+U  EU:NC; range -3000 to  3000.,6001,5.9674,1.4419,1.0,2,194,3.23,-0.65041
4299,FP008725 E2F8_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1238,1.447,1.0,0,0,0.0,
4300,FP010425 WASF3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0666,1.4589,1.0,0,0,0.0,
4301,FP013785 RFX2_1              :+U  EU:NC; range -3000 to  3000.,6001,5.8942,1.5751,1.0,1,159,2.65,-0.23692
4302,FP006555 AKR1B15_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1551,1.4057,1.0,1,50,0.83,-0.35556
4303,FP007271 SMARCA2_1           :+U  EU:NC; range -3000 to  3000.,6001,5.8212,1.4736,1.4174,1,58,0.97,-0.41122
4304,FP013290 AANAT_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1642,1.4329,1.0,1,120,2.0,-0.1349
4305,FP012838 RPL19_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1338,1.46,1.0,1,50,0.83,-1.05886
4306,FP001395 KIF14_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1608,1.4984,1.0,1,52,0.87,-0.0705
4307,FP013027 NFE2L1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1527,1.4465,1.0,1,50,0.83,-0.14161
4308,FP007996 ARHGAP21_1          :+U  EU:NC; range -3000 to  3000.,6001,5.9042,1.5395,1.4174,1,50,0.83,-0.59276
4309,FP003117 TLR9_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2531,1.3265,1.0,2,211,3.52,-0.2473
4310,FP009219 DDIAS_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2765,1.3461,1.9813,1,50,0.83,-0.25539
4311,FP008688 CYP2R1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2519,1.4202,1.0,2,100,1.67,-0.89584
4312,FP002701 EIF4E2_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2709,1.4016,1.4174,0,0,0.0,
4313,FP010919 GPX2_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2129,1.3452,1.0,1,50,0.83,-0.08886
4314,FP001184 SLAMF1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.121,1.4522,1.9813,1,56,0.93,-0.23339
4315,FP005140 SNRNP48_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1558,1.4427,1.0,2,102,1.7,-0.27517
4316,FP005137 CAGE1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2455,1.4192,1.0,1,110,1.83,-0.05893
4317,FP012442 SHPK_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1853,1.4443,1.0,1,50,0.83,-0.6109
4318,FP016146 CHM_1               :+U  EU:NC; range -3000 to  3000.,6001,6.1568,1.4011,1.0,1,148,2.47,-0.07065
4319,FP008332 ERLIN1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1482,1.3756,1.9813,0,0,0.0,
4320,FP012041 SETD1A_1            :+U  EU:NC; range -3000 to  3000.,6001,6.153,1.5752,1.0,0,0,0.0,
4321,FP015672 DMC1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0937,1.4771,1.0,1,50,0.83,-0.26927
4322,FP001368 RGS1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0623,1.371,1.0,1,94,1.57,-0.41626
4323,FP010418 CENPJ_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1746,1.5078,1.0,1,59,0.98,-0.16541
4324,FP003831 SMIM20_1            :+U  EU:NC; range -3000 to  3000.,6001,6.3254,1.3619,1.0,2,119,1.98,-0.50932
4325,FP012192 TMEM208_1           :+U  EU:NC; range -3000 to  3000.,6001,6.2444,1.3448,1.9877,2,146,2.43,-0.31137
4326,FP004351 ZFP42_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0737,1.5012,1.0,1,94,1.57,-0.08657
4327,FP012732 ANKRD13B_1          :+U  EU:NC; range -3000 to  3000.,6001,5.9239,1.4102,1.9813,1,119,1.98,-0.16776
4328,FP006906 HOOK3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1101,1.4802,1.0,0,0,0.0,
4329,FP013341 ENTHD2_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1661,1.3664,1.0,1,50,0.83,-0.54565
4330,FP015423 SPATC1L_1           :+U  EU:NC; range -3000 to  3000.,6001,6.0765,1.3766,1.0,2,103,1.72,-0.18568
4331,FP006875 BAG4_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0968,1.5199,1.0,2,121,2.02,-0.37903
4332,FP008040 CSGALNACT2_1        :+U  EU:NC; range -3000 to  3000.,6001,6.1398,1.4267,1.0,2,237,3.95,-0.35328
4333,FP010980 LIN52_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0659,1.4958,1.0,0,0,0.0,
4334,FP014425 CLPTM1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.231,1.4273,1.0,1,50,0.83,-0.49559
4335,FP009883 SP7_1               :+U  EU:NC; range -3000 to  3000.,6001,5.8212,1.47,1.9813,1,244,4.07,-0.08125
4336,FP014413 CEACAM20_1          :+U  EU:NC; range -3000 to  3000.,6001,5.8993,1.5888,1.0,1,52,0.87,-0.58088
4337,FP015586 MORC2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2158,1.4558,1.4174,1,50,0.83,-0.68041
4338,FP015546 CHEK2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2209,1.4123,1.0,2,149,2.48,-0.51799
4339,FP006337 TRRAP_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0865,1.4453,1.0,1,137,2.28,-0.05454
4340,FP002263 GPR17_1             :+U  EU:NC; range -3000 to  3000.,6001,5.9793,1.452,1.9813,0,0,0.0,
4341,FP015913 ARX_1               :+U  EU:NC; range -3000 to  3000.,6001,5.7618,1.5382,1.0,2,100,1.67,-1.2745
4342,FP014035 ANKLE1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2036,1.4851,1.0,1,50,0.83,-0.74232
4343,FP013395 ZNF750_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2075,1.4804,1.0,1,101,1.68,-0.11461
4344,FP003630 MAP3K13_1           :+U  EU:NC; range -3000 to  3000.,6001,6.2296,1.4916,1.0,0,0,0.0,
4345,FP007694 SCAI_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0572,1.4448,1.0,1,62,1.03,-0.23714
4346,FP016326 CT45A7_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0058,1.5475,1.0,0,0,0.0,
4347,FP009353 REXO2_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1844,1.4428,1.0,1,50,0.83,-0.81964
4348,FP016265 NDUFA1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1518,1.5653,1.0,2,138,2.3,-0.45561
4349,FP014261 KCNK6_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1891,1.4669,1.0,2,188,3.13,-0.51436
4350,FP003382 PODXL2_1            :+U  EU:NC; range -3000 to  3000.,6001,5.9466,1.4367,1.9813,2,113,1.88,-0.50835
4351,FP014926 ZNF133_1            :+U  EU:NC; range -3000 to  3000.,6001,6.259,1.3456,1.0,1,50,0.83,-0.38762
4352,FP006522 CALU_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2793,1.4097,1.4174,0,0,0.0,
4353,FP009644 CDKN1B_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1843,1.4183,1.0,1,68,1.13,-0.22705
4354,FP010717 PABPN1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0911,1.479,1.0,1,55,0.92,-0.45163
4355,FP004708 PPIC_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1414,1.4215,1.9813,2,170,2.83,-0.12451
4356,FP002977 ZNF502_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2654,1.3822,1.0,2,179,2.98,-0.19991
4357,FP012553 SHBG_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1237,1.4765,1.0,1,50,0.83,-0.4594
4358,FP001288 C1orf105_1          :+U  EU:NC; range -3000 to  3000.,6001,6.1404,1.4422,1.4174,0,0,0.0,
4359,FP011685 ARHGDIG_1           :+U  EU:NC; range -3000 to  3000.,6001,5.8842,1.4814,1.0,0,0,0.0,
4360,FP001766 NCOA1_1             :+U  EU:NC; range -3000 to  3000.,6001,5.9962,1.4722,1.0,1,50,0.83,-0.17433
4361,FP014127 ZNF100_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1362,1.4502,1.0,0,0,0.0,
4362,FP011123 WDR20_1             :+U  EU:NC; range -3000 to  3000.,6001,6.144,1.5126,1.0,1,50,0.83,-0.54068
4363,FP013937 MAN2B1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2649,1.3807,1.0,2,138,2.3,-0.51484
4364,FP008677 PARVA_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1738,1.4048,1.0,0,0,0.0,
4365,FP004523 LRRC70_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1294,1.4368,1.0,1,89,1.48,-0.08101
4366,FP004647 CAST_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2094,1.4494,1.0,3,197,3.28,-0.32409
4367,FP012649 GID4_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0347,1.4709,1.0,2,105,1.75,-0.35607
4368,FP012134 PLLP_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0775,1.4675,1.0,1,150,2.5,-0.17064
4369,FP013458 MIB1_1              :+U  EU:NC; range -3000 to  3000.,6001,5.9079,1.5893,1.0,1,50,0.83,-0.83836
4370,FP000825 RBM15_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2538,1.3841,1.9813,0,0,0.0,
4371,FP010147 SLC5A8_1            :+U  EU:NC; range -3000 to  3000.,6001,6.237,1.4318,1.0,0,0,0.0,
4372,FP010513 LRRC63_1            :+U  EU:NC; range -3000 to  3000.,6001,6.066,1.4245,1.0,2,100,1.67,-0.74982
4373,FP008311 HOGA1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2055,1.435,1.0,0,0,0.0,
4374,FP009973 TMEM194A_1          :+U  EU:NC; range -3000 to  3000.,6001,6.1406,1.5188,1.0,1,50,0.83,-0.49204
4375,FP000860 RSBN1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0653,1.4831,1.0,0,0,0.0,
4376,FP000569 ZCCHC11_1           :+U  EU:NC; range -3000 to  3000.,6001,5.9757,1.5045,1.0,1,50,0.83,-0.58708
4377,FP006283 STEAP4_1            :+U  EU:NC; range -3000 to  3000.,6001,6.177,1.4306,1.0,1,51,0.85,-0.64753
4378,FP012357 MAP1LC3B_1          :+U  EU:NC; range -3000 to  3000.,6001,6.091,1.4805,1.0,2,104,1.73,-0.47668
4379,FP003485 CPA3_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2057,1.4005,1.0,1,50,0.83,-1.15357
4380,FP000608 MYSM1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2979,1.4321,1.0,0,0,0.0,
4381,FP010019 C12orf56_1          :+U  EU:NC; range -3000 to  3000.,6001,6.1993,1.4913,1.0,1,50,0.83,-0.6693
4382,FP010541 FAM124A_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1164,1.4428,1.0,3,150,2.5,-0.55813
4383,FP015687 APOBEC3G_1          :+U  EU:NC; range -3000 to  3000.,6001,6.1196,1.5129,1.0,1,50,0.83,-0.34265
4384,FP004908 SH3TC2_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2718,1.3492,1.0,1,64,1.07,-0.60667
4385,FP011983 LAT_1               :+U  EU:NC; range -3000 to  3000.,6001,5.9953,1.3837,1.0,1,147,2.45,-0.15799
4386,FP002549 CTLA4_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1991,1.4154,1.0,3,206,3.43,-0.46447
4387,FP015907 CXorf58_1           :+U  EU:NC; range -3000 to  3000.,6001,6.1804,1.3611,1.0,0,0,0.0,
4388,FP007857 RABL6_1             :+U  EU:NC; range -3000 to  3000.,6001,6.082,1.4129,1.4174,1,163,2.72,-0.12605
4389,FP010813 FANCM_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2152,1.4408,1.0,1,50,0.83,-1.01403
4390,FP015649 SH3BP1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0862,1.3983,1.0,1,50,0.83,-0.82615
4391,FP004324 CDKN2AIP_1          :+U  EU:NC; range -3000 to  3000.,6001,6.1177,1.423,1.4174,2,233,3.88,-0.80293
4392,FP003366 ROPN1B_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1764,1.3704,1.9813,2,156,2.6,-0.38152
4393,FP002976 ZNF35_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1357,1.4439,1.0,0,0,0.0,
4394,FP007767 TOR1A_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1469,1.4784,1.0,1,50,0.83,-0.35927
4395,FP004334 HELT_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0984,1.4139,1.0,1,50,0.83,-1.29101
4396,FP014705 FCAR_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1962,1.4692,1.0,1,50,0.83,-1.42922
4397,FP010318 MLXIP_1             :+U  EU:NC; range -3000 to  3000.,6001,6.094,1.4754,1.0,1,56,0.93,-0.99677
4398,FP015209 GNAS_1              :+U  EU:NC; range -3000 to  3000.,6001,5.3846,1.5087,1.0,2,161,2.68,-0.69979
4399,FP013914 CNN1_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0372,1.5063,1.0,1,100,1.67,-0.15243
4400,FP002851 CCDC174_1           :+U  EU:NC; range -3000 to  3000.,6001,6.2207,1.4504,1.0,0,0,0.0,
4401,FP001922 ERLEC1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1268,1.5002,1.0,1,50,0.83,-0.20354
4402,FP011294 CATSPER2_1          :+U  EU:NC; range -3000 to  3000.,6001,6.1792,1.4172,1.0,1,109,1.82,-0.06007
4403,FP007357 AQP7_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2073,1.4608,1.0,3,209,3.48,-0.12289
4404,FP001873 MAP4K3_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2406,1.4557,1.0,2,100,1.67,-0.54756
4405,FP012366 IL17C_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0489,1.3972,1.0,1,95,1.58,-0.17498
4406,FP002196 EDAR_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2196,1.4337,1.0,1,50,0.83,-0.7123
4407,FP002936 GORASP1_1           :+U  EU:NC; range -3000 to  3000.,6001,6.2154,1.3431,1.9813,1,50,0.83,-0.37738
4408,FP005780 SAMD3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0563,1.4181,1.9813,0,0,0.0,
4409,FP003287 CD200R1_1           :+U  EU:NC; range -3000 to  3000.,6001,6.2184,1.3637,1.9813,3,173,2.88,-0.77758
4410,FP012048 VKORC1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2249,1.5306,1.0,1,50,0.83,-0.28751
4411,FP005223 HIST1H2BJ_1         :+U  EU:NC; range -3000 to  3000.,6001,6.2156,1.4346,1.0,1,50,0.83,-0.4486
4412,FP013241 OTOP3_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0539,1.4441,1.0,0,0,0.0,
4413,FP005591 RIMS1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0192,1.46,1.4174,0,0,0.0,
4414,FP000142 LRRC38_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2087,1.4015,1.4174,1,153,2.55,-0.05858
4415,FP008484 CTBP2_1             :+U  EU:NC; range -3000 to  3000.,6001,5.6379,1.5547,1.0,0,0,0.0,
4416,FP004962 SGCD_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1478,1.4591,1.0,0,0,0.0,
4417,FP002009 EXOC6B_1            :+U  EU:NC; range -3000 to  3000.,6001,6.1167,1.5143,1.0,0,0,0.0,
4418,FP015852 TLR8_1              :+U  EU:NC; range -3000 to  3000.,6001,6.2397,1.4484,1.9813,1,50,0.83,-0.19817
4419,FP001598 GJC2_1              :+U  EU:NC; range -3000 to  3000.,6001,5.9813,1.3638,1.9813,0,0,0.0,
4420,FP001359 IVNS1ABP_1          :+U  EU:NC; range -3000 to  3000.,6001,6.0956,1.4285,1.9813,1,54,0.9,-1.29875
4421,FP012103 IRX3_1              :+U  EU:NC; range -3000 to  3000.,6001,5.8043,1.4387,1.0,0,0,0.0,
4422,FP006272 GRM3_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0685,1.5042,1.4174,1,51,0.85,-0.42839
4423,FP013399 THOC1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2587,1.4597,1.0,1,50,0.83,-0.07333
4424,FP000458 SLFNL1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2051,1.339,1.0,2,100,1.67,-0.49664
4425,FP011374 PRTG_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0834,1.4406,1.0,1,50,0.83,-0.57406
4426,FP006854 WRN_1               :+U  EU:NC; range -3000 to  3000.,6001,6.0117,1.4572,1.9813,2,106,1.77,-0.68171
4427,FP001167 CFAP45_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0315,1.42,1.0,1,50,0.83,-0.57233
4428,FP009093 TBC1D10C_1          :+U  EU:NC; range -3000 to  3000.,6001,6.0719,1.4743,1.0,1,60,1.0,-0.60451
4429,FP014696 LILRA1_1            :+U  EU:NC; range -3000 to  3000.,6001,6.235,1.3518,1.9813,1,56,0.93,-0.19663
4430,FP003615 VWA5B2_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0508,1.4179,1.9813,2,185,3.08,-0.26012
4431,FP009240 GRM5_1              :+U  EU:NC; range -3000 to  3000.,6001,6.0403,1.5523,1.0,1,50,0.83,-0.74727
4432,FP012363 BANP_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1405,1.5435,1.0,3,186,3.1,-0.18603
4433,FP000797 TAF13_1             :+U  EU:NC; range -3000 to  3000.,6001,6.1507,1.457,1.0,1,50,0.83,-0.53856
4434,FP016255 LONRF3_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0971,1.4679,1.0,1,71,1.18,-0.28926
4435,FP006637 ZNF746_1            :+U  EU:NC; range -3000 to  3000.,6001,6.0799,1.4413,1.4174,2,100,1.67,-0.80565
4436,FP011925 UQCRC2_1            :+U  EU:NC; range -3000 to  3000.,6001,6.2931,1.4414,1.0,1,50,0.83,-0.47055
4437,FP001625 DISC1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0793,1.487,1.0,1,50,0.83,-1.60858
4438,FP008100 MRLN_1              :+U  EU:NC; range -3000 to  3000.,6001,6.1259,1.4575,1.0,0,0,0.0,
4439,FP013679 REEP6_1             :+U  EU:NC; range -3000 to  3000.,6001,6.0556,1.4874,1.0,3,164,2.73,-0.40257
4440,FP016376 PASD1_1             :+U  EU:NC; range -3000 to  3000.,6001,6.2176,1.4641,1.0,0,0,0.0,
